日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,2.44,2.48,2.43,2.46,0.01,0.41,14662,360,2.04,0.20
2014-01-03,2.46,2.46,2.44,2.44,-0.02,-0.81,10309,252,0.81,0.14
2014-01-06,2.43,2.43,2.34,2.36,-0.08,-3.28,26410,629,3.69,0.37
2014-01-07,2.35,2.39,2.30,2.39,0.03,1.27,13140,310,3.81,0.18
2014-01-08,2.40,2.40,2.34,2.37,-0.02,-0.84,9323,221,2.51,0.13
2014-01-09,2.36,2.37,2.33,2.34,-0.03,-1.27,10408,245,1.69,0.14
2014-01-10,2.33,2.39,2.31,2.37,0.03,1.28,21250,499,3.42,0.29
2014-01-13,2.36,2.37,2.32,2.35,-0.02,-0.84,12317,289,2.11,0.17
2014-01-14,2.34,2.39,2.33,2.38,0.03,1.28,16341,388,2.55,0.23
2014-01-15,2.39,2.43,2.37,2.42,0.04,1.68,24182,583,2.52,0.34
2014-01-16,2.42,2.46,2.40,2.42,0.00,0.00,13699,334,2.48,0.19
2014-01-17,2.40,2.46,2.40,2.42,0.00,0.00,13728,334,2.48,0.19
2014-01-20,2.40,2.44,2.37,2.39,-0.03,-1.24,13503,324,2.89,0.19
2014-01-21,2.37,2.42,2.37,2.40,0.01,0.42,6509,156,2.09,0.09
2014-01-22,2.41,2.45,2.41,2.44,0.04,1.67,17173,418,1.67,0.24
2014-01-23,2.46,2.47,2.43,2.43,-0.01,-0.41,13029,319,1.64,0.18
2014-01-24,2.40,2.45,2.40,2.45,0.02,0.82,11098,270,2.06,0.15
2014-01-27,2.44,2.46,2.42,2.42,-0.03,-1.22,13744,336,1.63,0.19
2014-01-28,2.42,2.45,2.41,2.42,0.00,0.00,12621,307,1.65,0.18
2014-01-29,2.42,2.44,2.42,2.42,0.00,0.00,8241,200,0.83,0.11
2014-01-30,2.43,2.44,2.41,2.44,0.02,0.83,7780,189,1.24,0.11
2014-02-07,2.44,2.44,2.41,2.44,0.00,0.00,8660,210,1.23,0.12
2014-02-10,2.43,2.49,2.43,2.48,0.04,1.64,26341,650,2.46,0.37
2014-02-11,2.46,2.49,2.46,2.48,0.00,0.00,19677,488,1.21,0.27
2014-02-12,2.47,2.50,2.47,2.50,0.02,0.81,24342,606,1.21,0.34
2014-02-13,2.50,2.53,2.48,2.48,-0.02,-0.80,33010,827,2.00,0.46
2014-02-14,2.48,2.51,2.46,2.51,0.03,1.21,23210,578,2.02,0.32
2014-02-17,2.51,2.55,2.51,2.53,0.02,0.80,31510,796,1.59,0.44
2014-02-18,2.52,2.53,2.49,2.50,-0.03,-1.19,18882,474,1.58,0.26
2014-02-19,2.50,2.55,2.49,2.54,0.04,1.60,40873,1034,2.40,0.57
2014-02-20,2.53,2.56,2.51,2.53,-0.01,-0.39,31092,789,1.97,0.43
2014-02-21,2.51,2.54,2.47,2.48,-0.05,-1.98,22968,574,2.77,0.32
2014-02-24,2.48,2.49,2.44,2.46,-0.02,-0.81,20704,508,2.02,0.29
2014-02-25,2.45,2.47,2.38,2.39,-0.07,-2.85,27807,676,3.66,0.39
2014-02-26,2.39,2.42,2.39,2.41,0.02,0.84,16189,389,1.26,0.22
