日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,48.80,48.98,46.90,47.81,-1.14,-2.33,25928,12320,4.25,0.37
2014-01-03,47.60,48.38,47.01,47.59,-0.22,-0.46,15608,7430,2.87,0.22
2014-01-06,47.63,47.79,46.62,46.70,-0.89,-1.87,18609,8769,2.46,0.27
2014-01-07,46.48,47.15,45.48,46.51,-0.19,-0.41,29345,13508,3.58,0.42
2014-01-08,46.46,46.88,46.00,46.51,0.00,0.00,18004,8366,1.89,0.26
2014-01-09,46.30,47.07,45.38,45.44,-1.07,-2.30,37610,17350,3.63,0.54
2014-01-10,45.30,45.92,44.79,44.93,-0.51,-1.12,20718,9337,2.49,0.30
2014-01-13,45.04,45.68,44.00,44.49,-0.44,-0.98,39955,17824,3.74,0.57
2014-01-14,44.00,44.60,43.50,44.06,-0.43,-0.97,54940,24200,2.47,0.79
2014-01-15,43.99,44.70,43.56,43.98,-0.08,-0.18,29747,13153,2.59,0.43
2014-01-16,43.90,45.35,43.70,45.15,1.17,2.66,32600,14618,3.75,0.47
2014-01-17,44.99,44.99,43.47,43.93,-1.22,-2.70,21926,9644,3.37,0.32
2014-01-20,44.17,44.20,42.50,43.03,-0.90,-2.05,18614,8008,3.87,0.27
2014-01-21,43.19,43.70,42.75,43.11,0.08,0.19,18679,8054,2.21,0.27
2014-01-22,43.11,43.78,43.01,43.74,0.63,1.46,21263,9197,1.79,0.31
2014-01-23,43.59,43.90,43.50,43.54,-0.20,-0.46,23709,10351,0.91,0.34
2014-01-24,43.55,43.79,42.68,43.05,-0.49,-1.13,23256,10044,2.55,0.33
2014-01-27,42.90,42.99,41.20,42.00,-1.05,-2.44,37156,15539,4.16,0.53
2014-01-28,41.90,42.30,40.65,40.96,-1.04,-2.48,37771,15540,3.93,0.54
2014-01-29,40.70,41.97,40.25,40.36,-0.60,-1.46,42117,17213,4.20,0.61
2014-01-30,40.40,42.55,40.40,41.98,1.62,4.01,40241,16786,5.33,0.58
2014-02-07,41.50,42.36,41.18,41.92,-0.06,-0.14,14225,5952,2.81,0.20
2014-02-10,42.77,42.77,41.80,42.55,0.63,1.50,17480,7382,2.31,0.25
2014-02-11,42.45,43.51,42.12,43.41,0.86,2.02,19256,8255,3.27,0.28
2014-02-12,43.38,43.70,42.14,42.38,-1.03,-2.37,20711,8836,3.59,0.30
