日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,20.65,20.88,20.28,20.34,-0.36,-1.74,77585,15855,2.90,0.36
2014-01-03,20.10,20.29,19.80,19.84,-0.50,-2.46,81856,16428,2.41,0.38
2014-01-06,19.78,19.92,18.99,19.00,-0.84,-4.23,104444,20197,4.69,0.48
2014-01-07,18.95,19.48,18.83,19.12,0.12,0.63,95067,18179,3.42,0.44
2014-01-08,19.23,19.43,18.85,18.97,-0.15,-0.78,76794,14609,3.03,0.36
2014-01-09,18.97,19.28,18.50,18.65,-0.32,-1.69,90834,17211,4.11,0.42
2014-01-10,18.60,18.89,18.40,18.68,0.03,0.16,87478,16290,2.63,0.40
2014-01-13,18.70,18.79,17.96,18.28,-0.40,-2.14,93043,16971,4.44,0.43
2014-01-14,18.26,18.53,17.85,18.45,0.17,0.93,73807,13441,3.72,0.34
2014-01-15,18.50,18.77,18.44,18.64,0.19,1.03,68624,12789,1.79,0.32
2014-01-16,18.66,19.33,18.40,19.17,0.53,2.84,131540,24831,4.99,0.61
2014-01-17,19.20,19.25,18.46,18.79,-0.38,-1.98,77647,14602,4.12,0.36
2014-01-20,18.79,19.00,18.30,18.48,-0.31,-1.65,58156,10869,3.73,0.27
2014-01-21,18.50,19.00,18.34,18.57,0.09,0.49,114144,21251,3.57,0.53
2014-01-22,18.61,19.70,18.40,19.63,1.06,5.71,133517,25630,7.00,0.62
2014-01-23,19.60,19.75,19.22,19.56,-0.07,-0.36,108914,21176,2.70,0.50
2014-01-24,19.41,20.07,19.40,19.60,0.04,0.20,82565,16379,3.43,0.38
2014-01-27,19.46,19.96,19.19,19.58,-0.02,-0.10,65931,12897,3.93,0.30
2014-01-28,19.65,20.18,19.54,20.09,0.51,2.60,78055,15555,3.27,0.36
2014-01-29,20.09,20.74,20.00,20.28,0.19,0.95,108538,22197,3.68,0.50
2014-01-30,20.22,20.24,19.67,19.78,-0.50,-2.47,43866,8713,2.81,0.20
2014-02-07,19.50,19.76,19.12,19.74,-0.04,-0.20,67245,12985,3.24,0.31
2014-02-10,19.71,20.45,19.60,20.36,0.62,3.14,109204,21932,4.31,0.51
2014-02-11,20.36,20.40,19.90,19.98,-0.38,-1.87,88052,17742,2.46,0.41
2014-02-12,19.95,20.41,19.88,20.07,0.09,0.45,61711,12447,2.65,0.29
2014-02-13,20.02,20.12,19.48,19.50,-0.57,-2.84,129577,25480,3.19,0.60
2014-02-14,19.51,19.70,19.20,19.60,0.10,0.51,82625,16027,2.56,0.38
2014-02-17,19.67,19.89,19.44,19.58,-0.02,-0.10,125631,24615,2.30,0.58
2014-02-18,19.58,19.60,18.92,19.11,-0.47,-2.40,118668,22758,3.47,0.55
2014-02-19,19.11,19.33,18.97,19.30,0.19,0.99,104181,19961,1.88,0.48
2014-02-20,19.26,19.52,19.08,19.11,-0.19,-0.98,64066,12358,2.28,0.30
2014-02-21,19.11,19.25,18.87,18.99,-0.12,-0.63,57353,10923,1.99,0.27
2014-02-24,18.85,18.85,17.90,18.04,-0.95,-5.00,274343,50043,5.00,1.27
2014-02-25,18.08,18.14,17.09,17.52,-0.52,-2.88,276668,48617,5.82,1.28
2014-02-26,17.16,17.35,16.70,17.28,-0.24,-1.37,314569,53531,3.71,1.45
2014-02-27,17.33,17.68,16.91,17.24,-0.04,-0.23,216768,37235,4.46,1.00
2014-02-28,17.30,17.60,16.61,17.52,0.28,1.62,267856,45441,5.74,1.24
2014-03-03,17.50,17.78,17.29,17.61,0.09,0.51,109662,19203,2.80,0.51
2014-03-04,17.38,17.50,16.99,17.27,-0.34,-1.93,148886,25573,2.90,0.69
2014-03-05,17.15,17.53,17.15,17.35,0.08,0.46,79110,13679,2.20,0.37
2014-03-06,17.25,17.50,16.93,17.37,0.02,0.12,97389,16765,3.29,0.45
2014-03-07,17.21,17.71,17.16,17.64,0.27,1.55,109340,19138,3.17,0.51
2014-03-10,17.45,17.45,16.90,17.07,-0.57,-3.23,98292,16805,3.12,0.45
2014-03-11,17.15,17.15,16.51,16.81,-0.26,-1.52,117057,19623,3.75,0.54
2014-03-12,16.61,16.95,16.59,16.82,0.01,0.06,72050,12051,2.14,0.33
2014-03-13,16.74,17.13,16.74,16.96,0.14,0.83,52473,8917,2.32,0.24
2014-03-14,16.83,17.30,16.65,17.22,0.26,1.53,74110,12610,3.83,0.34
2014-03-17,17.26,17.60,17.17,17.39,0.17,0.99,60506,10536,2.50,0.28
2014-03-18,17.44,17.50,16.75,17.00,-0.39,-2.24,168482,28655,4.31,0.78
2014-03-19,16.77,16.92,16.45,16.56,-0.44,-2.59,126061,20917,2.76,0.58
2014-03-20,16.47,16.70,16.35,16.43,-0.13,-0.79,91592,15144,2.11,0.42
2014-03-21,16.21,17.00,16.07,16.95,0.52,3.16,136667,22730,5.66,0.63
2014-03-24,16.79,17.07,16.73,16.91,-0.04,-0.24,69956,11815,2.01,0.32
2014-03-25,16.75,16.93,16.65,16.83,-0.08,-0.47,58073,9741,1.66,0.27
2014-03-26,16.85,17.15,16.82,16.92,0.09,0.53,62689,10632,1.96,0.29
2014-03-27,16.84,17.20,16.79,16.92,0.00,0.00,64380,10929,2.42,0.30
2014-03-28,16.92,17.45,16.85,17.21,0.29,1.71,123682,21258,3.55,0.57
2014-03-31,17.35,17.65,17.20,17.47,0.26,1.51,117985,20672,2.61,0.55
2014-04-01,17.51,18.09,17.35,18.01,0.54,3.09,176066,31436,4.24,0.81
2014-04-02,17.99,18.08,17.67,18.03,0.02,0.11,98711,17654,2.28,0.46
2014-04-03,18.03,18.03,17.59,17.68,-0.35,-1.94,78608,13975,2.44,0.36
2014-04-04,17.58,17.99,17.37,17.85,0.17,0.96,85138,15023,3.51,0.39
2014-04-08,17.75,18.40,17.68,18.06,0.21,1.18,139510,25217,4.03,0.65
