日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,3.95,3.98,3.91,3.93,-0.04,-1.01,23889,941,1.76,0.25
2014-01-03,3.93,3.95,3.85,3.87,-0.06,-1.53,25507,990,2.54,0.27
2014-01-06,3.88,3.89,3.70,3.71,-0.16,-4.13,45148,1699,4.91,0.48
2014-01-07,3.71,3.75,3.69,3.72,0.01,0.27,22173,824,1.62,0.24
2014-01-08,3.74,3.75,3.67,3.68,-0.04,-1.08,22070,819,2.15,0.23
2014-01-09,3.68,3.70,3.59,3.60,-0.08,-2.17,32434,1187,2.99,0.35
2014-01-10,3.57,3.60,3.50,3.52,-0.08,-2.22,37840,1339,2.78,0.40
2014-01-13,3.50,3.56,3.49,3.50,-0.02,-0.57,19918,700,1.99,0.21
2014-01-14,3.50,3.58,3.49,3.57,0.07,2.00,21829,774,2.57,0.23
2014-01-15,3.58,3.59,3.55,3.57,0.00,0.00,17338,619,1.12,0.18
2014-01-16,3.58,3.61,3.55,3.58,0.01,0.28,22805,817,1.68,0.24
2014-01-17,3.57,3.57,3.52,3.52,-0.06,-1.68,16414,580,1.40,0.17
2014-01-20,3.52,3.53,3.49,3.51,-0.01,-0.28,17276,607,1.14,0.18
2014-01-21,3.52,3.55,3.51,3.55,0.04,1.14,14780,523,1.14,0.16
2014-01-22,3.55,3.64,3.55,3.63,0.08,2.25,43339,1561,2.54,0.46
2014-01-23,3.64,3.64,3.60,3.62,-0.01,-0.28,27783,1006,1.10,0.30
2014-01-24,3.63,3.69,3.62,3.64,0.02,0.55,30947,1132,1.93,0.33
2014-01-27,3.62,3.72,3.62,3.64,0.00,0.00,44048,1619,2.75,0.47
2014-01-28,3.64,3.66,3.60,3.61,-0.03,-0.82,25270,918,1.65,0.27
2014-01-29,3.61,3.64,3.60,3.61,0.00,0.00,19275,698,1.11,0.21
2014-01-30,3.56,3.56,3.51,3.53,-0.08,-2.22,43579,1537,1.39,0.46
2014-02-07,3.55,3.56,3.50,3.55,0.02,0.57,22373,791,1.70,0.24
