日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,25.46,25.97,24.96,25.63,-0.34,-1.31,23185,5921,3.89,1.66
2014-01-03,25.31,25.78,25.11,25.55,-0.08,-0.31,21087,5362,2.61,1.51
2014-01-06,25.48,25.48,24.00,24.17,-1.38,-5.40,20890,5180,5.79,1.49
2014-01-07,24.01,25.32,24.01,25.28,1.11,4.59,12569,3101,5.42,0.90
2014-01-08,25.06,25.95,24.83,24.90,-0.38,-1.50,15784,3982,4.43,1.13
2014-01-09,24.78,25.70,24.60,25.05,0.15,0.60,18078,4563,4.42,1.29
2014-01-10,25.00,25.25,24.31,24.44,-0.61,-2.44,9621,2375,3.75,0.69
2014-01-13,24.48,24.95,24.06,24.61,0.17,0.70,10913,2664,3.64,0.78
2014-01-14,24.50,25.40,24.10,25.37,0.76,3.09,16600,4144,5.28,1.19
2014-01-15,25.36,25.37,24.71,25.07,-0.30,-1.18,12371,3094,2.60,0.88
2014-01-16,25.07,25.88,24.92,25.40,0.33,1.32,16895,4315,3.83,1.21
2014-01-17,25.38,25.38,24.55,24.66,-0.74,-2.91,14228,3524,3.27,1.02
2014-01-20,24.55,25.48,24.55,25.43,0.77,3.12,28541,7144,3.77,2.04
2014-01-21,25.40,25.40,25.01,25.17,-0.26,-1.02,13987,3520,1.53,1.00
2014-01-22,25.07,26.08,25.00,25.74,0.57,2.26,25880,6651,4.29,1.85
2014-01-23,25.61,25.83,25.31,25.61,-0.13,-0.51,19058,4877,2.02,1.36
2014-01-24,25.36,26.00,25.36,25.62,0.01,0.04,22940,5895,2.50,1.64
2014-01-27,25.30,25.50,24.77,24.82,-0.80,-3.12,28399,7103,2.85,2.03
2014-01-28,24.82,24.97,23.97,24.23,-0.59,-2.38,27063,6560,4.03,1.93
2014-01-29,24.01,24.36,22.53,22.70,-1.53,-6.31,35374,8132,7.55,2.53
2014-01-30,22.62,22.62,21.49,22.19,-0.51,-2.25,30088,6590,4.98,2.15
