日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,7.41,7.45,7.37,7.42,-0.04,-0.54,28430,2107,1.07,0.56
2014-01-03,7.39,7.40,7.18,7.20,-0.22,-2.97,54427,3945,2.97,1.07
2014-01-06,7.14,7.14,6.48,6.59,-0.61,-8.47,97550,6568,9.17,1.92
2014-01-07,6.55,6.88,6.51,6.58,-0.01,-0.15,68625,4561,5.61,1.35
2014-01-08,6.57,6.78,6.45,6.71,0.13,1.98,77691,5170,5.02,1.53
2014-01-09,6.72,6.94,6.60,6.63,-0.08,-1.19,52657,3569,5.07,1.04
2014-01-10,6.65,6.70,6.53,6.56,-0.07,-1.06,31676,2091,2.56,0.62
2014-01-13,6.56,6.75,6.49,6.55,-0.01,-0.15,32376,2132,3.96,0.64
2014-01-14,6.55,6.74,6.55,6.72,0.17,2.60,32648,2173,2.90,0.64
2014-01-15,6.73,6.89,6.65,6.85,0.13,1.93,38415,2609,3.57,0.76
2014-01-16,6.85,6.96,6.80,6.84,-0.01,-0.15,36098,2488,2.34,0.71
2014-01-17,6.80,6.86,6.62,6.66,-0.18,-2.63,31044,2083,3.51,0.61
2014-01-20,6.66,6.73,6.58,6.68,0.02,0.30,17498,1166,2.25,0.34
2014-01-21,6.68,7.00,6.68,6.98,0.30,4.49,46893,3213,4.79,0.92
2014-01-22,7.18,7.30,7.05,7.24,0.26,3.72,94921,6825,3.58,1.87
2014-01-23,7.16,7.24,7.10,7.15,-0.09,-1.24,52414,3749,1.93,1.03
2014-01-24,7.12,7.45,7.10,7.38,0.23,3.22,74193,5433,4.90,1.46
2014-01-27,7.58,7.59,7.34,7.37,-0.01,-0.14,79135,5901,3.39,1.56
2014-01-28,7.45,7.49,7.21,7.38,0.01,0.14,59657,4398,3.80,1.17
2014-01-29,7.40,7.40,7.30,7.33,-0.05,-0.68,43319,3188,1.36,0.85
2014-01-30,7.27,7.52,7.25,7.47,0.14,1.91,76792,5690,3.68,1.51
2014-02-07,7.38,7.88,7.26,7.82,0.35,4.69,101888,7824,8.30,2.00
2014-02-10,7.83,8.50,7.83,8.34,0.52,6.65,210739,17371,8.57,4.15
2014-02-11,8.51,9.17,8.51,9.17,0.83,9.95,551067,49965,7.91,10.84
2014-02-12,9.00,9.26,8.80,9.05,-0.12,-1.31,290403,26303,5.02,5.71
2014-02-13,9.06,9.84,9.01,9.17,0.12,1.33,288063,27352,9.17,5.67
2014-02-14,9.40,10.09,9.39,10.09,0.92,10.03,309494,30565,7.63,6.09
2014-02-17,10.40,10.75,10.15,10.47,0.38,3.77,339783,35649,5.95,6.68
2014-02-18,10.19,10.60,10.01,10.30,-0.17,-1.62,261297,26718,5.64,5.14
2014-02-19,10.30,10.30,10.02,10.15,-0.15,-1.46,145948,14805,2.72,2.87
2014-02-20,10.11,10.26,9.60,9.78,-0.37,-3.65,193240,19054,6.50,3.80
2014-02-21,9.80,9.90,9.44,9.68,-0.10,-1.02,163765,15810,4.70,3.22
2014-02-24,9.60,10.12,9.46,10.05,0.37,3.82,206595,20302,6.82,4.06
2014-02-25,9.98,9.99,9.05,9.05,-1.00,-9.95,264190,24863,9.35,5.20
2014-02-26,8.83,8.95,8.51,8.87,-0.18,-1.99,173710,15137,4.86,3.42
2014-02-27,8.88,9.18,8.60,8.69,-0.18,-2.03,114267,10115,6.54,2.25
2014-02-28,8.68,9.03,8.58,9.00,0.31,3.57,101329,8904,5.18,1.99
2014-03-03,9.02,9.70,8.91,9.46,0.46,5.11,193421,18149,8.78,3.80
2014-03-04,9.40,9.54,9.12,9.38,-0.08,-0.85,92991,8704,4.44,1.83
2014-03-05,9.45,9.55,9.23,9.31,-0.07,-0.75,74926,7031,3.41,1.47
2014-03-06,9.22,9.36,8.94,8.97,-0.34,-3.65,108842,9863,4.51,2.14
2014-03-07,9.15,9.15,8.65,8.80,-0.17,-1.90,113867,10116,5.57,2.24
2014-03-10,8.89,9.03,8.41,8.49,-0.31,-3.52,105392,9208,7.05,2.07
2014-03-11,8.42,8.70,8.20,8.29,-0.20,-2.36,81215,6841,5.89,1.60
2014-03-12,8.23,8.47,8.07,8.34,0.05,0.60,73404,6061,4.83,1.44
2014-03-13,8.37,8.63,8.26,8.46,0.12,1.44,57655,4862,4.44,1.13
2014-03-14,8.34,8.52,8.21,8.33,-0.13,-1.54,38553,3212,3.66,0.76
2014-03-17,8.40,8.66,8.27,8.61,0.28,3.36,80045,6815,4.68,1.57
2014-03-18,8.60,8.88,8.54,8.77,0.16,1.86,70962,6209,3.95,1.40
2014-03-19,8.82,9.56,8.74,9.28,0.51,5.82,169102,15643,9.35,3.33
2014-03-20,9.28,9.42,8.75,8.80,-0.48,-5.17,154371,14046,7.22,3.04
2014-03-21,8.83,9.39,8.48,9.28,0.48,5.45,243143,21962,10.34,4.78
2014-06-12,8.35,8.35,8.35,8.35,-0.93,-10.02,96401,8049,0.00,1.90
2014-06-13,7.86,8.10,7.55,7.95,-0.40,-4.79,426244,33030,6.59,8.38
2014-06-16,7.69,7.77,7.63,7.69,-0.26,-3.27,223806,17228,1.76,4.40
2014-06-17,7.69,7.70,7.53,7.56,-0.13,-1.69,138586,10509,2.21,2.73
2014-06-18,7.45,7.48,7.19,7.21,-0.25,-3.35,144104,10545,3.89,2.83
2014-06-19,7.25,7.34,6.84,6.96,-0.25,-3.47,128423,9102,6.93,2.53
2014-06-20,6.99,7.02,6.82,6.94,-0.02,-0.29,72843,5035,2.87,1.43
2014-06-23,6.94,7.07,6.94,6.99,0.05,0.72,67179,4708,1.87,1.32
2014-06-24,7.01,7.06,6.98,7.03,0.04,0.57,55202,3872,1.14,1.09
2014-06-25,7.03,7.03,6.88,6.91,-0.12,-1.71,61876,4290,2.13,1.22
