日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,3.87,3.95,3.84,3.93,0.05,1.29,22902,891,2.84,0.75
2014-01-03,3.93,3.93,3.85,3.86,-0.07,-1.78,18848,733,2.04,0.61
2014-01-06,3.85,3.86,3.74,3.75,-0.11,-2.85,28221,1071,3.11,0.92
2014-01-07,3.76,3.80,3.68,3.73,-0.02,-0.53,22144,827,3.20,0.72
2014-01-08,3.74,3.75,3.60,3.63,-0.10,-2.68,32045,1169,4.02,1.04
2014-01-09,3.60,3.65,3.53,3.54,-0.09,-2.48,28192,1010,3.31,0.92
2014-01-10,3.55,3.55,3.44,3.45,-0.09,-2.54,25586,889,3.11,0.83
2014-01-13,3.44,3.48,3.41,3.45,0.00,0.00,16545,571,2.03,0.54
2014-01-14,3.45,3.55,3.44,3.54,0.09,2.61,17968,630,3.19,0.58
2014-01-15,3.54,3.60,3.45,3.57,0.03,0.85,27906,978,4.24,0.91
2014-01-16,3.57,3.57,3.51,3.53,-0.04,-1.12,20596,729,1.68,0.67
2014-01-17,3.53,3.55,3.47,3.49,-0.04,-1.13,15276,533,2.27,0.50
2014-01-20,3.50,3.54,3.45,3.47,-0.02,-0.57,14895,519,2.58,0.48
2014-01-21,3.52,3.58,3.48,3.54,0.07,2.02,17583,622,2.88,0.57
2014-01-22,3.54,3.62,3.51,3.60,0.06,1.69,29446,1056,3.11,0.96
2014-01-23,3.64,3.82,3.60,3.80,0.20,5.56,67154,2521,6.11,2.19
2014-01-24,3.79,3.80,3.72,3.80,0.00,0.00,47435,1782,2.11,1.54
2014-01-27,3.78,3.78,3.71,3.73,-0.07,-1.84,22148,828,1.84,0.72
2014-01-28,3.72,3.75,3.71,3.73,0.00,0.00,22606,843,1.07,0.74
2014-01-29,3.72,3.75,3.70,3.72,-0.01,-0.27,16213,603,1.34,0.53
2014-01-30,3.77,3.99,3.76,3.86,0.14,3.76,64825,2529,6.18,2.11
2014-02-07,3.80,3.99,3.80,3.99,0.13,3.37,58726,2324,4.92,1.91
2014-02-10,3.99,4.13,3.97,4.05,0.06,1.50,66649,2704,4.01,2.17
2014-02-11,4.10,4.10,4.02,4.06,0.01,0.25,47468,1926,1.98,1.55
2014-02-12,4.01,4.24,4.01,4.19,0.13,3.20,86375,3585,5.67,2.81
2014-02-13,4.18,4.23,4.02,4.03,-0.16,-3.82,70704,2920,5.01,2.30
2014-02-14,4.02,4.10,3.99,4.09,0.06,1.49,54990,2227,2.73,1.79
2014-02-17,4.12,4.28,4.12,4.25,0.16,3.91,112325,4739,3.91,3.66
2014-02-18,4.24,4.50,4.20,4.35,0.10,2.35,177684,7761,7.06,5.78
2014-02-19,4.35,4.45,4.26,4.32,-0.03,-0.69,99943,4337,4.37,3.25
2014-02-20,4.32,4.35,4.17,4.17,-0.15,-3.47,73091,3090,4.17,2.38
2014-02-21,4.14,4.18,4.08,4.15,-0.02,-0.48,52003,2144,2.40,1.69
2014-02-24,4.17,4.29,4.10,4.26,0.11,2.65,71457,3010,4.58,2.33
2014-02-25,4.26,4.32,4.04,4.06,-0.20,-4.69,73303,3049,6.57,2.39
2014-02-26,4.03,4.24,4.03,4.23,0.17,4.19,76668,3191,5.17,2.50
2014-02-27,4.23,4.35,4.18,4.31,0.08,1.89,124529,5337,4.02,4.05
2014-02-28,4.32,4.32,4.11,4.29,-0.02,-0.46,66156,2801,4.87,2.15
2014-03-03,4.27,4.32,4.21,4.29,0.00,0.00,68185,2913,2.56,2.22
2014-03-04,4.25,4.32,4.18,4.31,0.02,0.47,66864,2828,3.26,2.18
2014-03-05,4.31,4.35,4.22,4.24,-0.07,-1.62,61746,2642,3.02,2.01
2014-03-06,4.21,4.21,4.10,4.14,-0.10,-2.36,60199,2496,2.59,1.96
2014-03-07,4.11,4.18,4.10,4.11,-0.03,-0.72,43055,1779,1.93,1.40
2014-03-10,4.09,4.32,4.05,4.29,0.18,4.38,151006,6365,6.57,4.92
2014-03-11,4.23,4.47,4.22,4.43,0.14,3.26,212641,9302,5.83,6.92
2014-03-12,4.39,4.47,4.30,4.38,-0.05,-1.13,116471,5100,3.84,3.79
2014-03-13,4.40,4.82,4.38,4.77,0.39,8.90,382979,18019,10.05,12.47
2014-03-14,4.58,4.75,4.55,4.66,-0.11,-2.31,180138,8372,4.19,5.86
2014-03-17,4.61,4.87,4.61,4.71,0.05,1.07,168108,7938,5.58,5.47
2014-03-18,4.65,4.74,4.54,4.63,-0.08,-1.70,159584,7432,4.25,5.20
2014-03-19,4.58,5.09,4.57,5.00,0.37,7.99,371378,18491,11.23,12.09
2014-03-20,4.91,5.15,4.76,4.77,-0.23,-4.60,287924,14247,7.80,9.37
2014-03-21,4.73,4.84,4.51,4.78,0.01,0.21,165814,7773,6.92,5.40
2014-03-24,4.76,5.26,4.70,5.26,0.48,10.04,474026,24565,11.72,15.43
2014-03-25,5.20,5.31,5.05,5.28,0.02,0.38,324884,16904,4.94,10.58
2014-03-26,5.20,5.26,5.12,5.23,-0.05,-0.95,145235,7545,2.65,4.73
2014-03-27,5.23,5.54,5.02,5.05,-0.18,-3.44,346767,18353,9.94,11.29
2014-03-28,4.97,5.27,4.81,5.04,-0.01,-0.20,251763,12665,9.11,8.20
2014-03-31,5.00,5.06,4.74,4.85,-0.19,-3.77,132778,6459,6.35,4.32
2014-04-01,4.82,4.99,4.79,4.90,0.05,1.03,106964,5241,4.12,3.48
2014-04-02,4.90,5.00,4.84,5.00,0.10,2.04,94294,4635,3.27,3.07
2014-04-03,4.99,5.03,4.91,4.93,-0.07,-1.40,78578,3900,2.40,2.56
2014-04-04,4.82,4.91,4.75,4.88,-0.05,-1.01,108977,5263,3.25,3.55
2014-04-08,4.70,4.85,4.70,4.80,-0.08,-1.64,80507,3857,3.07,2.62
2014-04-09,4.85,4.90,4.76,4.89,0.09,1.88,76877,3707,2.92,2.50
2014-04-10,4.88,5.10,4.81,4.99,0.10,2.05,142602,7053,5.93,4.64
2014-04-11,4.98,5.17,4.93,5.10,0.11,2.20,151456,7683,4.81,4.93
2014-04-14,5.15,5.17,5.03,5.12,0.02,0.39,89419,4558,2.75,2.91
2014-04-15,5.12,5.12,4.85,4.92,-0.20,-3.91,123109,6116,5.27,4.01
2014-04-16,4.91,4.94,4.80,4.88,-0.04,-0.81,71311,3466,2.85,2.32
2014-04-17,4.88,4.91,4.77,4.78,-0.10,-2.05,54078,2606,2.87,1.76
2014-04-18,4.72,4.82,4.72,4.76,-0.02,-0.42,50072,2386,2.09,1.63
2014-04-21,4.73,4.81,4.60,4.60,-0.16,-3.36,72326,3403,4.41,2.35
2014-04-22,4.62,4.67,4.48,4.58,-0.02,-0.43,63672,2899,4.13,2.07
2014-04-23,4.57,4.61,4.52,4.60,0.02,0.44,33516,1530,1.97,1.09
2014-04-24,4.57,4.67,4.55,4.59,-0.01,-0.22,31780,1470,2.61,1.03
2014-04-25,4.57,4.72,4.55,4.57,-0.02,-0.44,34476,1593,3.70,1.12
2014-04-28,4.52,4.52,4.27,4.28,-0.29,-6.35,62544,2725,5.47,2.04
2014-04-29,4.28,4.36,4.03,4.12,-0.16,-3.74,73005,3043,7.71,2.38
2014-04-30,4.08,4.16,4.04,4.16,0.04,0.97,50900,2084,2.91,1.66
2014-05-05,4.07,4.18,4.04,4.16,0.00,0.00,33188,1366,3.37,1.08
2014-05-06,4.19,4.58,4.19,4.58,0.42,10.10,86640,3901,9.38,0.87
2014-05-07,4.78,4.85,4.65,4.74,0.16,3.49,253034,12026,4.37,2.55
2014-05-08,4.76,4.96,4.67,4.85,0.11,2.32,155372,7506,6.12,1.57
2014-05-09,4.80,4.87,4.69,4.75,-0.10,-2.06,84268,4012,3.71,0.85
2014-05-12,4.76,4.85,4.65,4.81,0.06,1.26,93044,4455,4.21,0.94
2014-05-13,4.79,5.08,4.76,4.87,0.06,1.25,125088,6160,6.65,1.26
2014-05-14,4.83,4.95,4.76,4.79,-0.08,-1.64,64593,3125,3.90,0.65
2014-05-15,4.77,4.82,4.62,4.64,-0.15,-3.13,59078,2769,4.18,0.60
2014-05-16,4.63,4.91,4.59,4.89,0.25,5.39,65266,3096,6.90,0.66
2014-05-19,4.89,4.93,4.79,4.91,0.02,0.41,67223,3274,2.86,0.68
2014-05-20,4.91,4.98,4.85,4.87,-0.04,-0.81,50116,2456,2.65,0.51
2014-05-21,4.87,4.96,4.71,4.93,0.06,1.23,58566,2852,5.13,0.59
2014-05-22,4.95,5.15,4.95,5.04,0.11,2.23,147802,7487,4.06,1.49
2014-05-23,5.03,5.14,4.95,5.10,0.06,1.19,88415,4478,3.77,0.89
2014-05-26,5.16,5.23,5.04,5.08,-0.02,-0.39,76714,3907,3.73,0.77
2014-05-27,5.08,5.10,4.96,5.05,-0.03,-0.59,81906,4109,2.76,0.83
2014-05-28,5.08,5.08,4.97,5.07,0.02,0.40,50728,2553,2.18,0.51
2014-05-29,5.08,5.19,5.02,5.18,0.11,2.17,107293,5482,3.35,1.08
