日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,9.46,9.53,9.43,9.45,-0.09,-0.94,49884,4724,1.05,1.33
2014-01-03,9.38,9.39,9.18,9.24,-0.21,-2.22,70378,6497,2.22,1.88
2014-01-06,9.21,9.21,8.80,8.81,-0.43,-4.65,79693,7116,4.44,2.12
2014-01-07,8.80,8.95,8.70,8.86,0.05,0.57,51726,4580,2.84,1.38
2014-01-08,8.93,9.04,8.80,8.87,0.01,0.11,46559,4139,2.71,1.24
2014-01-09,8.87,9.06,8.81,8.81,-0.06,-0.68,60066,5356,2.82,1.60
2014-01-10,8.77,8.85,8.40,8.44,-0.37,-4.20,61556,5295,5.11,1.64
2014-01-13,8.48,8.54,8.11,8.23,-0.21,-2.49,61703,5139,5.09,1.64
2014-01-14,8.45,8.60,8.42,8.52,0.29,3.52,69874,5937,2.19,1.86
2014-01-15,8.43,9.37,8.43,9.37,0.85,9.98,214380,19392,11.03,5.71
2014-01-16,9.30,9.66,9.16,9.33,-0.04,-0.43,226342,21259,5.34,6.03
2014-01-17,9.30,9.48,9.14,9.31,-0.02,-0.21,118589,11063,3.64,3.16
2014-01-20,9.45,9.48,9.01,9.05,-0.26,-2.79,87168,8039,5.05,2.32
2014-01-21,8.99,9.45,8.99,9.23,0.18,1.99,92248,8551,5.08,2.46
2014-01-22,9.13,9.64,9.13,9.48,0.25,2.71,145383,13702,5.53,3.87
2014-01-23,9.39,9.53,9.33,9.37,-0.11,-1.16,102593,9637,2.11,2.73
2014-01-24,9.29,9.48,9.26,9.35,-0.02,-0.21,83225,7814,2.35,2.22
2014-01-27,9.28,9.50,9.19,9.43,0.08,0.86,110506,10335,3.32,2.94
2014-01-28,9.39,9.43,9.18,9.20,-0.23,-2.44,69422,6446,2.65,1.85
2014-01-29,9.02,9.13,8.77,8.85,-0.35,-3.80,119666,10649,3.91,3.19
2014-01-30,8.85,8.92,8.80,8.84,-0.01,-0.11,42191,3736,1.36,1.12
2014-02-07,8.74,8.97,8.70,8.97,0.13,1.47,42312,3766,3.05,1.13
2014-02-10,8.98,9.28,8.98,9.24,0.27,3.01,91503,8394,3.34,2.44
2014-02-11,9.27,9.49,9.23,9.36,0.12,1.30,113113,10587,2.81,3.01
2014-02-12,9.30,10.03,9.27,9.92,0.56,5.98,294841,28600,8.12,7.86
2014-02-13,9.76,9.90,9.47,9.49,-0.43,-4.33,185384,17943,4.33,4.94
2014-02-14,9.45,9.75,9.45,9.61,0.12,1.26,96527,9315,3.16,2.57
2014-02-17,9.68,9.79,9.57,9.72,0.11,1.14,97727,9481,2.29,2.60
2014-02-18,9.84,10.06,9.68,9.81,0.09,0.93,182664,18040,3.91,4.87
2014-02-19,9.81,10.41,9.62,10.13,0.32,3.26,291218,29262,8.05,7.76
2014-02-20,9.99,11.14,9.90,10.96,0.83,8.19,555345,59220,12.24,14.80
2014-02-21,10.70,11.05,10.45,10.85,-0.11,-1.00,402229,43235,5.47,10.72
2014-02-24,11.04,11.04,10.42,10.65,-0.20,-1.84,235549,25005,5.71,6.28
2014-02-25,10.58,10.77,10.21,10.68,0.03,0.28,325792,34323,5.26,8.68
2014-02-26,11.30,11.30,10.33,10.88,0.20,1.87,465989,49937,9.08,12.42
2014-02-27,10.95,10.95,10.22,10.31,-0.57,-5.24,360612,37890,6.71,9.61
2014-02-28,10.38,10.43,9.69,9.92,-0.39,-3.78,230630,22977,7.18,6.15
2014-03-03,9.92,10.20,9.71,10.16,0.24,2.42,170601,17059,4.94,4.55
2014-03-04,10.02,10.32,9.96,10.23,0.07,0.69,170073,17284,3.54,4.53
2014-03-05,10.24,10.53,10.09,10.13,-0.10,-0.98,195329,20129,4.30,5.20
2014-03-06,10.02,10.04,9.73,9.80,-0.33,-3.26,151210,14890,3.06,4.03
2014-03-07,9.80,9.95,9.59,9.62,-0.18,-1.84,105205,10239,3.67,2.80
2014-03-10,9.47,9.53,9.05,9.09,-0.53,-5.51,109482,10099,4.99,2.92
2014-03-11,8.99,9.20,8.96,9.10,0.01,0.11,64756,5891,2.64,1.73
2014-03-12,9.15,9.21,8.98,9.05,-0.05,-0.55,66917,6070,2.53,1.78
2014-03-13,9.07,9.12,9.01,9.07,0.02,0.22,60912,5517,1.22,1.62
2014-03-14,9.00,9.03,8.86,8.92,-0.15,-1.65,60450,5409,1.87,1.61
2014-03-17,8.88,9.17,8.88,9.13,0.21,2.35,57385,5203,3.25,1.53
2014-03-18,9.15,9.30,9.14,9.21,0.08,0.88,71075,6545,1.75,1.89
2014-03-19,9.21,9.21,9.05,9.08,-0.13,-1.41,60447,5503,1.74,1.61
2014-03-20,9.10,9.21,8.86,8.88,-0.20,-2.20,76898,7001,3.85,2.05
2014-03-21,8.80,9.07,8.51,9.00,0.12,1.35,71144,6300,6.31,1.90
2014-03-24,8.98,9.16,8.97,9.09,0.09,1.00,63902,5809,2.11,1.70
2014-03-25,9.15,9.47,9.06,9.41,0.32,3.52,135765,12610,4.51,3.62
2014-03-26,9.35,9.54,9.27,9.34,-0.07,-0.74,91916,8621,2.87,2.45
2014-03-27,9.33,9.33,8.95,8.97,-0.37,-3.96,91835,8392,4.07,2.45
2014-03-28,8.90,9.04,8.73,8.80,-0.17,-1.90,71201,6319,3.46,1.90
