日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,2.34,2.37,2.33,2.36,0.02,0.85,12663,297,1.71,0.10
2014-01-03,2.36,2.36,2.31,2.32,-0.04,-1.69,16570,384,2.12,0.14
2014-01-06,2.33,2.33,2.23,2.24,-0.08,-3.45,19118,434,4.31,0.16
2014-01-07,2.24,2.27,2.21,2.25,0.01,0.45,17155,384,2.68,0.14
2014-01-08,2.25,2.26,2.21,2.22,-0.03,-1.33,19741,440,2.22,0.16
2014-01-09,2.20,2.24,2.19,2.20,-0.02,-0.90,18492,411,2.25,0.15
2014-01-10,2.20,2.22,2.19,2.21,0.01,0.45,15226,335,1.36,0.13
2014-01-13,2.21,2.23,2.19,2.21,0.00,0.00,10851,239,1.81,0.09
2014-01-14,2.22,2.24,2.20,2.24,0.03,1.36,9761,216,1.81,0.08
2014-01-15,2.23,2.24,2.21,2.23,-0.01,-0.45,9393,209,1.34,0.08
2014-01-16,2.23,2.23,2.20,2.22,-0.01,-0.45,17454,386,1.35,0.14
2014-01-17,2.21,2.21,2.18,2.19,-0.03,-1.35,14289,314,1.35,0.12
2014-01-20,2.18,2.21,2.17,2.18,-0.01,-0.46,9074,199,1.83,0.07
2014-01-21,2.18,2.21,2.18,2.21,0.03,1.38,6721,148,1.38,0.06
2014-01-22,2.21,2.26,2.20,2.25,0.04,1.81,25842,579,2.71,0.21
2014-01-23,2.24,2.26,2.23,2.25,0.00,0.00,20938,470,1.33,0.17
2014-01-24,2.24,2.27,2.23,2.26,0.01,0.44,16823,380,1.78,0.14
2014-01-27,2.25,2.25,2.22,2.23,-0.03,-1.33,20047,447,1.33,0.17
2014-01-28,2.24,2.24,2.22,2.23,0.00,0.00,11752,262,0.90,0.10
2014-01-29,2.24,2.29,2.23,2.28,0.05,2.24,23198,527,2.69,0.19
2014-01-30,2.28,2.28,2.25,2.27,-0.01,-0.44,9212,208,1.32,0.08
2014-02-07,2.26,2.27,2.24,2.27,0.00,0.00,12136,274,1.32,0.10
2014-02-10,2.27,2.50,2.26,2.46,0.19,8.37,162754,3933,10.57,1.34
2014-02-11,2.40,2.44,2.38,2.39,-0.07,-2.85,73912,1776,2.44,0.61
2014-02-12,2.40,2.42,2.38,2.40,0.01,0.42,33435,801,1.67,0.28
2014-02-13,2.41,2.44,2.38,2.38,-0.02,-0.83,36248,870,2.50,0.30
2014-02-14,2.38,2.42,2.37,2.42,0.04,1.68,40054,960,2.10,0.33
