日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,7.24,7.35,7.00,7.17,-0.24,-3.24,253169,18168,4.72,4.46
2014-01-03,7.19,7.19,6.86,6.90,-0.27,-3.77,229592,15975,4.60,4.05
2014-01-06,6.90,6.90,6.30,6.50,-0.40,-5.80,242757,15834,8.70,4.28
2014-01-07,6.43,6.74,6.36,6.53,0.03,0.46,193482,12725,5.85,3.41
2014-01-08,6.48,6.51,6.28,6.32,-0.21,-3.22,162435,10377,3.52,2.86
2014-01-09,6.32,6.59,6.29,6.36,0.04,0.63,216098,13956,4.75,3.81
2014-01-10,6.31,6.49,5.98,6.01,-0.35,-5.50,191341,11885,8.02,3.37
2014-01-13,5.95,6.06,5.81,5.99,-0.02,-0.33,135948,8073,4.16,2.40
2014-01-14,6.02,6.21,5.87,6.20,0.21,3.51,194172,11800,5.68,3.42
2014-01-15,6.13,6.19,5.96,6.09,-0.11,-1.77,145404,8804,3.71,2.56
2014-01-16,6.10,6.59,6.02,6.32,0.23,3.78,284329,18003,9.36,5.01
2014-01-17,6.23,6.26,6.05,6.06,-0.26,-4.11,145494,8900,3.32,2.57
2014-01-20,6.00,6.04,5.79,5.80,-0.26,-4.29,97612,5769,4.13,1.72
2014-01-21,5.78,5.91,5.76,5.88,0.08,1.38,80779,4723,2.59,1.42
2014-01-22,5.90,6.10,5.87,6.07,0.19,3.23,159521,9583,3.91,2.81
2014-01-23,6.07,6.15,5.97,6.06,-0.01,-0.16,130004,7883,2.97,2.29
2014-01-24,6.01,6.17,5.99,6.08,0.02,0.33,140792,8578,2.97,2.48
2014-01-27,6.00,6.02,5.88,5.88,-0.20,-3.29,122597,7271,2.30,2.16
2014-01-28,5.88,6.05,5.85,5.93,0.05,0.85,100474,5978,3.40,1.77
2014-01-29,5.90,6.01,5.89,5.94,0.01,0.17,84078,5005,2.02,1.48
2014-01-30,5.91,5.97,5.76,5.77,-0.17,-2.86,58442,3436,3.54,1.03
2014-02-07,5.69,5.82,5.55,5.81,0.04,0.69,67811,3862,4.68,1.20
2014-02-10,5.80,6.03,5.80,5.98,0.17,2.93,108046,6453,3.96,1.91
2014-02-11,6.00,6.58,5.94,6.58,0.60,10.03,335140,21184,10.70,5.91
2014-02-12,6.78,7.24,6.78,7.24,0.66,10.03,502647,35883,6.99,8.86
2014-02-13,7.35,7.56,6.87,6.97,-0.27,-3.73,444736,31924,9.53,7.84
2014-02-14,6.97,7.37,6.97,7.13,0.16,2.30,236752,16979,5.74,4.18
2014-02-17,7.13,7.14,6.78,7.09,-0.04,-0.56,203197,14115,5.05,3.58
2014-02-18,7.00,7.80,6.85,7.80,0.71,10.01,346582,25553,13.40,6.11
2014-02-19,7.70,8.28,7.50,7.69,-0.11,-1.41,439298,34725,10.00,7.75
2014-02-20,7.63,7.96,7.40,7.43,-0.26,-3.38,232734,17902,7.28,4.10
2014-02-21,7.47,7.80,7.30,7.55,0.12,1.62,184285,14002,6.73,3.25
2014-02-24,7.51,7.53,6.85,7.14,-0.41,-5.43,178842,12795,9.01,3.15
2014-02-25,7.12,7.72,6.90,7.28,0.14,1.96,257460,18786,11.48,4.54
2014-02-26,7.24,7.65,6.90,7.55,0.27,3.71,218698,16110,10.30,3.86
2014-02-27,7.41,8.00,7.30,7.82,0.27,3.58,303151,23488,9.27,5.35
2014-02-28,8.00,8.18,7.52,7.69,-0.13,-1.66,216414,16952,8.44,3.82
2014-03-03,7.50,7.96,7.37,7.73,0.04,0.52,188713,14505,7.67,3.33
2014-03-04,7.63,8.50,7.55,8.50,0.77,9.96,516550,42329,12.29,9.11
2014-03-05,8.25,8.45,8.06,8.20,-0.30,-3.53,393196,32498,4.59,6.93
2014-03-06,8.40,8.72,8.21,8.23,0.03,0.37,377901,31796,6.22,6.66
2014-03-07,8.05,8.15,7.90,7.94,-0.29,-3.52,186348,14893,3.04,3.29
2014-03-10,7.88,8.19,7.72,7.75,-0.19,-2.39,189886,15191,5.92,3.35
2014-03-11,7.65,7.99,7.50,7.63,-0.12,-1.55,164549,12728,6.32,2.90
2014-03-12,7.62,7.75,7.08,7.45,-0.18,-2.36,150955,11268,8.78,2.66
2014-03-13,7.45,7.60,7.32,7.42,-0.03,-0.40,112398,8369,3.76,1.98
2014-03-14,7.31,8.10,7.18,7.87,0.45,6.06,202936,15511,12.40,3.58
2014-03-17,7.80,8.09,7.69,7.91,0.04,0.51,172537,13651,5.08,3.04
2014-03-18,7.93,7.98,7.72,7.78,-0.13,-1.64,115581,9083,3.29,2.04
