日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,7.55,7.73,7.46,7.63,0.07,0.93,36977,2820,3.57,0.24
2014-01-03,7.62,7.66,7.51,7.54,-0.09,-1.18,39415,2983,1.97,0.26
2014-01-06,7.32,7.45,7.08,7.09,-0.45,-5.97,57281,4138,4.91,0.37
2014-01-07,7.09,7.18,7.00,7.04,-0.05,-0.71,32641,2309,2.54,0.21
2014-01-08,7.11,7.20,7.05,7.12,0.08,1.14,32798,2332,2.13,0.21
2014-01-09,7.12,7.14,6.81,6.82,-0.30,-4.21,46553,3256,4.63,0.30
2014-01-10,6.77,6.81,6.50,6.58,-0.24,-3.52,57208,3774,4.55,0.37
2014-01-13,6.58,6.64,6.38,6.43,-0.15,-2.28,32566,2111,3.95,0.21
2014-01-14,6.45,6.60,6.39,6.56,0.13,2.02,30906,2015,3.27,0.20
2014-01-15,6.57,6.64,6.50,6.58,0.02,0.30,30838,2025,2.13,0.20
2014-01-16,6.61,6.70,6.55,6.66,0.08,1.22,31521,2090,2.28,0.21
2014-01-17,6.62,6.72,6.57,6.63,-0.03,-0.45,30312,2013,2.25,0.20
2014-01-20,6.65,6.71,6.56,6.58,-0.05,-0.75,21302,1410,2.26,0.14
2014-01-21,6.53,6.66,6.53,6.61,0.03,0.46,18800,1241,1.98,0.12
2014-01-22,6.61,6.81,6.59,6.80,0.19,2.87,37536,2522,3.33,0.24
2014-01-23,6.80,6.91,6.75,6.83,0.03,0.44,37911,2592,2.35,0.25
2014-01-24,6.80,6.93,6.78,6.87,0.04,0.59,41190,2818,2.20,0.27
2014-01-27,6.80,6.86,6.73,6.74,-0.13,-1.89,25823,1752,1.89,0.17
2014-01-28,6.77,6.83,6.72,6.79,0.05,0.74,17901,1214,1.63,0.12
2014-01-29,6.81,6.86,6.75,6.86,0.07,1.03,27603,1878,1.62,0.18
2014-01-30,6.81,6.95,6.77,6.85,-0.01,-0.15,24384,1672,2.62,0.16
