日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,5.65,5.72,5.63,5.67,0.03,0.53,28582,1617,1.60,0.67
2014-01-03,5.61,5.65,5.50,5.52,-0.15,-2.65,44694,2474,2.65,1.05
2014-01-06,5.51,5.52,5.28,5.28,-0.24,-4.35,44770,2395,4.35,1.05
2014-01-07,5.29,5.35,5.26,5.32,0.04,0.76,24992,1328,1.70,0.59
2014-01-08,5.34,5.37,5.11,5.15,-0.17,-3.20,59124,3083,4.89,1.39
2014-01-09,5.15,5.18,5.00,5.03,-0.12,-2.33,37250,1902,3.50,0.87
2014-01-10,5.03,5.07,4.53,4.96,-0.07,-1.39,39457,1924,10.74,0.92
2014-01-13,4.97,5.04,4.93,4.98,0.02,0.40,25253,1259,2.22,0.59
2014-01-14,4.98,5.00,4.78,4.99,0.01,0.20,38820,1897,4.42,0.91
2014-01-15,4.97,4.99,4.81,4.90,-0.09,-1.80,53139,2592,3.61,1.25
2014-01-16,4.85,5.09,4.81,5.00,0.10,2.04,51915,2561,5.71,1.22
2014-01-17,4.98,4.98,4.88,4.89,-0.11,-2.20,26849,1321,2.00,0.63
2014-01-20,4.90,4.92,4.80,4.82,-0.07,-1.43,27977,1356,2.45,0.66
2014-01-21,4.80,4.94,4.80,4.88,0.06,1.24,20973,1026,2.90,0.49
2014-01-22,4.93,5.05,4.88,5.05,0.17,3.48,38150,1909,3.48,0.89
2014-01-23,5.09,5.09,5.01,5.04,-0.01,-0.20,24795,1252,1.58,0.58
2014-01-24,5.07,5.46,5.07,5.35,0.31,6.15,91880,4813,7.74,2.15
2014-01-27,5.21,5.28,5.16,5.17,-0.18,-3.36,52163,2723,2.24,1.22
2014-01-28,5.17,5.22,5.11,5.15,-0.02,-0.39,32767,1691,2.13,0.77
2014-01-29,5.16,5.18,5.08,5.14,-0.01,-0.19,27004,1386,1.94,0.63
2014-01-30,5.12,5.16,5.06,5.09,-0.05,-0.97,16797,860,1.95,0.39
2014-02-07,5.05,5.17,4.96,5.14,0.05,0.98,26357,1339,4.13,0.62
2014-02-10,5.15,5.27,5.13,5.26,0.12,2.33,54936,2865,2.72,1.29
2014-02-11,5.26,5.38,5.24,5.30,0.04,0.76,60814,3230,2.66,1.43
2014-02-12,5.30,5.41,5.28,5.37,0.07,1.32,60770,3248,2.45,1.42
2014-02-13,5.36,5.37,5.22,5.23,-0.14,-2.61,57727,3059,2.79,1.35
2014-02-14,5.21,5.37,5.20,5.34,0.11,2.10,46458,2454,3.25,1.09
2014-02-17,5.37,5.37,5.30,5.37,0.03,0.56,54428,2909,1.31,1.28
2014-02-18,5.35,5.49,5.27,5.41,0.04,0.74,91432,4898,4.10,2.14
2014-02-19,5.38,5.49,5.34,5.43,0.02,0.37,78151,4228,2.77,1.83
2014-02-20,5.44,5.48,5.29,5.29,-0.14,-2.58,68217,3654,3.50,1.60
2014-02-21,5.31,5.37,5.20,5.25,-0.04,-0.76,45740,2415,3.21,1.07
2014-02-24,5.23,5.23,5.06,5.08,-0.17,-3.24,63925,3259,3.24,1.50
2014-02-25,5.09,5.11,4.90,4.93,-0.15,-2.95,75850,3790,4.13,1.78
2014-02-26,4.92,4.97,4.86,4.95,0.02,0.41,32477,1597,2.23,0.76
2014-02-27,4.95,5.00,4.90,4.90,-0.05,-1.01,30533,1511,2.02,0.72
2014-02-28,4.90,4.95,4.85,4.95,0.05,1.02,29988,1466,2.04,0.70
2014-03-03,4.95,5.07,4.91,5.06,0.11,2.22,33453,1678,3.23,0.78
2014-03-04,5.04,5.07,4.98,5.06,0.00,0.00,32842,1649,1.78,0.77
2014-03-05,5.07,5.14,5.03,5.07,0.01,0.20,33291,1693,2.17,0.78
2014-03-06,5.05,5.10,4.98,5.08,0.01,0.20,33488,1689,2.37,0.79
2014-03-07,5.08,5.11,5.01,5.06,-0.02,-0.39,25612,1296,1.97,0.60
2014-03-10,5.05,5.07,4.88,4.91,-0.15,-2.96,42040,2095,3.75,0.99
2014-03-11,4.90,4.97,4.85,4.94,0.03,0.61,23369,1149,2.44,0.55
2014-03-12,4.94,4.98,4.90,4.95,0.01,0.20,20312,1003,1.62,0.48
2014-03-13,4.94,4.99,4.93,4.98,0.03,0.61,21716,1079,1.21,0.51
2014-03-14,4.98,4.98,4.90,4.91,-0.07,-1.41,20895,1030,1.61,0.49
2014-03-17,4.95,5.03,4.92,5.03,0.12,2.44,34423,1718,2.24,0.81
2014-03-18,5.05,5.39,5.00,5.28,0.25,4.97,156849,8212,7.75,3.68
2014-03-19,5.18,5.24,5.10,5.19,-0.09,-1.70,113042,5839,2.65,2.65
2014-03-20,5.18,5.24,5.00,5.01,-0.18,-3.47,65607,3368,4.62,1.54
2014-03-21,5.04,5.18,4.97,5.16,0.15,2.99,49418,2515,4.19,1.16
2014-03-24,5.19,5.34,5.15,5.28,0.12,2.33,111966,5911,3.68,2.62
2014-03-25,5.24,5.31,5.20,5.29,0.01,0.19,73471,3853,2.08,1.72
2014-03-26,5.29,5.29,5.21,5.23,-0.06,-1.13,41983,2201,1.51,0.98
2014-03-27,5.20,5.22,5.08,5.13,-0.10,-1.91,49247,2533,2.68,1.15
2014-03-28,5.10,5.27,5.10,5.23,0.10,1.95,60254,3135,3.31,1.41
2014-03-31,5.23,5.28,5.12,5.16,-0.07,-1.34,34613,1796,3.06,0.81
2014-04-01,5.12,5.23,5.10,5.19,0.03,0.58,32669,1692,2.52,0.77
2014-04-02,5.19,5.41,5.15,5.26,0.07,1.35,82163,4354,5.01,1.93
2014-04-03,5.24,5.26,5.15,5.17,-0.09,-1.71,49612,2578,2.09,1.16
2014-04-04,5.19,5.23,5.15,5.21,0.04,0.77,24310,1261,1.55,0.57
2014-04-08,5.18,5.25,5.14,5.23,0.02,0.38,47359,2462,2.11,1.11
2014-04-09,5.23,5.31,5.21,5.27,0.04,0.76,54722,2887,1.91,1.28
2014-04-10,5.26,5.30,5.23,5.29,0.02,0.38,44604,2347,1.33,1.05
2014-04-11,5.28,5.36,5.26,5.34,0.05,0.95,68441,3642,1.89,1.60
2014-04-14,5.34,5.42,5.31,5.35,0.01,0.19,59187,3167,2.06,1.39
2014-04-15,5.35,5.37,5.25,5.27,-0.08,-1.50,45964,2430,2.24,1.08
2014-04-16,5.27,5.29,5.22,5.25,-0.02,-0.38,27194,1431,1.33,0.64
2014-04-17,5.24,5.28,5.21,5.24,-0.01,-0.19,23026,1207,1.33,0.54
2014-04-18,5.25,5.26,5.21,5.25,0.01,0.19,18670,978,0.95,0.44
2014-04-21,5.22,5.28,5.15,5.15,-0.10,-1.90,26031,1360,2.48,0.61
2014-04-22,5.14,5.19,5.05,5.11,-0.04,-0.78,33587,1718,2.72,0.79
2014-04-23,5.12,5.17,5.08,5.10,-0.01,-0.20,17743,909,1.76,0.42
2014-04-24,5.10,5.14,5.06,5.07,-0.03,-0.59,19490,992,1.57,0.46
2014-04-25,5.15,5.15,5.04,5.04,-0.03,-0.59,23090,1176,2.17,0.54
2014-04-28,5.04,5.06,4.85,4.86,-0.18,-3.57,37444,1842,4.17,0.88
2014-04-29,4.89,4.99,4.89,4.95,0.09,1.85,22376,1106,2.06,0.52
2014-04-30,4.96,5.09,4.95,5.07,0.12,2.42,23272,1175,2.83,0.55
2014-05-05,5.08,5.16,5.05,5.13,0.06,1.18,26932,1378,2.17,0.63
2014-05-06,5.12,5.18,5.10,5.12,-0.01,-0.19,27542,1415,1.56,0.65
2014-05-07,5.10,5.12,4.98,4.99,-0.13,-2.54,27442,1382,2.73,0.64
2014-05-08,5.00,5.08,4.96,5.04,0.05,1.00,18241,918,2.40,0.43
2014-05-09,5.04,5.07,4.95,4.98,-0.06,-1.19,16424,820,2.38,0.39
2014-05-12,4.98,5.13,4.98,5.11,0.13,2.61,31238,1587,3.01,0.73
2014-05-13,5.10,5.14,5.08,5.10,-0.01,-0.20,20265,1034,1.17,0.48
2014-05-14,5.10,5.29,5.09,5.20,0.10,1.96,45797,2386,3.92,1.07
2014-05-15,5.17,5.18,5.04,5.06,-0.14,-2.69,30341,1550,2.69,0.71
2014-05-16,5.04,5.11,5.03,5.10,0.04,0.79,21939,1112,1.58,0.51
2014-05-19,5.13,5.13,5.04,5.08,-0.02,-0.39,15181,771,1.76,0.36
2014-05-20,5.10,5.19,5.09,5.10,0.02,0.39,24886,1278,1.97,0.58
2014-05-21,5.11,5.15,5.06,5.14,0.04,0.78,14020,717,1.76,0.33
2014-05-22,5.15,5.18,5.10,5.11,-0.03,-0.58,20681,1065,1.56,0.48
2014-05-23,5.11,5.17,5.08,5.16,0.05,0.98,25784,1323,1.76,0.60
2014-05-26,5.15,5.25,5.14,5.24,0.08,1.55,46618,2427,2.13,1.09
2014-05-27,5.22,5.24,5.14,5.16,-0.08,-1.53,29133,1510,1.91,0.68
2014-05-28,5.18,5.20,5.12,5.20,0.04,0.78,29750,1537,1.55,0.70
2014-05-29,5.20,5.23,5.14,5.15,-0.05,-0.96,31195,1618,1.73,0.73
2014-05-30,5.14,5.16,5.11,5.12,-0.03,-0.58,23021,1181,0.97,0.54
2014-06-03,5.14,5.17,5.08,5.12,0.00,0.00,20896,1069,1.76,0.49
2014-06-04,5.12,5.12,4.99,5.03,-0.09,-1.76,25347,1279,2.54,0.59
2014-06-05,5.04,5.08,5.03,5.07,0.04,0.80,20173,1020,0.99,0.47
2014-06-06,5.09,5.11,5.05,5.06,-0.01,-0.20,16354,829,1.18,0.38
2014-06-09,5.07,5.08,4.98,5.00,-0.06,-1.19,25239,1269,1.98,0.59
2014-06-10,5.02,5.05,4.96,5.05,0.05,1.00,22907,1148,1.80,0.54
2014-06-11,5.03,5.14,5.03,5.09,0.04,0.79,27154,1380,2.18,0.64
2014-06-12,5.09,5.11,5.04,5.05,-0.04,-0.79,19710,999,1.38,0.46
2014-06-13,5.07,5.12,5.03,5.10,0.05,0.99,26772,1359,1.78,0.63
2014-06-16,5.11,5.13,5.07,5.11,0.01,0.20,29288,1493,1.18,0.69
2014-06-17,5.08,5.09,5.02,5.06,-0.05,-0.98,29033,1465,1.37,0.68
2014-06-18,5.06,5.06,5.00,5.01,-0.05,-0.99,31584,1584,1.19,0.74
2014-06-19,5.02,5.02,4.89,4.90,-0.11,-2.20,29364,1457,2.59,0.69
2014-06-20,4.95,4.95,4.90,4.93,0.03,0.61,16567,814,1.02,0.39
2014-06-23,4.93,4.98,4.91,4.94,0.01,0.20,23496,1160,1.42,0.55
2014-06-24,4.97,5.07,4.93,5.03,0.09,1.82,35823,1796,2.83,0.84
2014-06-25,5.04,5.04,4.96,4.98,-0.05,-0.99,18539,923,1.59,0.43
2014-06-26,4.98,5.20,4.97,5.08,0.10,2.01,73370,3740,4.62,1.72
2014-06-27,5.06,5.16,5.02,5.12,0.04,0.79,60543,3098,2.76,1.42
2014-06-30,5.12,5.17,5.10,5.12,0.00,0.00,38817,1989,1.37,0.91
2014-07-01,5.12,5.17,5.11,5.16,0.04,0.78,48064,2473,1.17,1.13
2014-07-02,5.17,5.18,5.11,5.16,0.00,0.00,32300,1661,1.36,0.76
2014-07-03,5.16,5.22,5.13,5.18,0.02,0.39,51175,2652,1.74,1.20
2014-07-04,5.18,5.19,5.11,5.12,-0.06,-1.16,49603,2550,1.54,1.16
2014-07-07,5.12,5.15,5.10,5.12,0.00,0.00,39204,2008,0.98,0.92
2014-07-08,5.12,5.16,5.06,5.14,0.02,0.39,35654,1821,1.95,0.84
2014-07-09,5.14,5.14,5.03,5.05,-0.09,-1.75,36696,1866,2.14,0.86
2014-07-10,5.02,5.07,5.02,5.05,0.00,0.00,25300,1277,0.99,0.59
2014-07-11,5.06,5.10,5.04,5.09,0.04,0.79,28674,1457,1.19,0.67
2014-07-14,5.11,5.18,5.10,5.17,0.08,1.57,49945,2575,1.57,1.17
2014-07-15,5.17,5.25,5.15,5.25,0.08,1.55,85060,4422,1.93,1.99
2014-07-16,5.26,5.28,5.18,5.20,-0.05,-0.95,52210,2727,1.90,1.22
2014-07-17,5.20,5.33,5.20,5.24,0.04,0.77,77231,4059,2.50,1.81
2014-07-18,5.23,5.27,5.20,5.22,-0.02,-0.38,40090,2099,1.34,0.94
2014-07-21,5.22,5.29,5.19,5.20,-0.02,-0.38,43564,2281,1.92,1.02
2014-07-22,5.21,5.27,5.18,5.24,0.04,0.77,46818,2450,1.73,1.10
2014-07-23,5.24,5.28,5.17,5.18,-0.06,-1.15,46899,2447,2.10,1.10
2014-07-24,5.18,5.35,5.18,5.34,0.16,3.09,122918,6517,3.28,2.88
2014-07-25,5.35,5.38,5.29,5.36,0.02,0.37,74342,3967,1.69,1.74
2014-07-28,5.36,5.43,5.35,5.38,0.02,0.37,101369,5457,1.49,2.38
