日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,16.20,16.41,16.20,16.31,0.02,0.12,12329,2010,1.29,0.43
2014-01-03,16.25,16.31,15.80,15.86,-0.45,-2.76,15060,2399,3.13,0.52
2014-01-06,15.86,15.90,15.37,15.58,-0.28,-1.77,14312,2234,3.34,0.50
2014-01-07,15.39,16.10,15.39,16.07,0.49,3.15,20400,3252,4.56,0.71
2014-01-08,16.16,16.20,15.68,15.83,-0.24,-1.49,14710,2332,3.24,0.51
2014-01-09,15.82,16.02,15.68,15.75,-0.08,-0.51,8489,1346,2.15,0.30
2014-01-10,15.75,15.85,15.54,15.81,0.06,0.38,7367,1155,1.97,0.26
2014-01-13,15.75,15.97,15.31,15.61,-0.20,-1.27,10135,1582,4.17,0.35
2014-01-14,15.54,15.72,15.40,15.69,0.08,0.51,6570,1021,2.05,0.23
2014-01-15,15.62,15.70,15.23,15.33,-0.36,-2.29,12369,1907,3.00,0.43
2014-01-16,15.31,15.56,15.25,15.49,0.16,1.04,8456,1304,2.02,0.29
2014-01-17,15.49,15.58,15.15,15.19,-0.30,-1.94,9938,1517,2.78,0.35
2014-01-20,15.16,15.26,15.00,15.10,-0.09,-0.59,3840,581,1.71,0.13
2014-01-21,15.05,15.35,15.05,15.12,0.02,0.13,5570,847,1.99,0.19
2014-01-22,15.25,15.48,15.16,15.41,0.29,1.92,20977,3214,2.12,0.73
2014-01-23,15.40,15.40,14.96,15.19,-0.22,-1.43,21090,3195,2.86,0.73
2014-01-24,15.19,15.60,15.00,15.56,0.37,2.44,42817,6487,3.95,1.49
2014-01-27,15.33,15.85,15.33,15.84,0.28,1.80,37859,5931,3.34,1.32
2014-01-28,15.70,15.90,15.52,15.63,-0.21,-1.33,16439,2579,2.40,0.57
2014-01-29,15.68,15.82,15.30,15.44,-0.19,-1.22,21975,3418,3.33,0.76
2014-01-30,15.46,15.59,15.40,15.50,0.06,0.39,8038,1243,1.23,0.28
2014-02-07,15.50,16.25,15.45,16.17,0.67,4.32,32267,5144,5.16,1.12
2014-02-10,16.18,16.68,16.00,16.23,0.06,0.37,50457,8223,4.21,1.75
2014-02-11,16.22,16.66,16.18,16.54,0.31,1.91,46250,7636,2.96,1.61
2014-02-12,16.59,17.37,16.41,17.20,0.66,3.99,68115,11678,5.80,2.37
2014-02-13,17.20,17.25,16.67,16.83,-0.37,-2.15,32661,5534,3.37,1.14
2014-02-14,16.77,17.08,16.77,16.95,0.12,0.71,15685,2652,1.84,0.55
2014-02-17,16.90,16.98,16.50,16.90,-0.05,-0.30,36006,6042,2.83,1.25
2014-02-18,16.87,16.90,16.68,16.79,-0.11,-0.65,21309,3574,1.30,0.74
