日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,34.95,35.70,34.71,35.67,0.68,1.94,22526,7979,2.83,1.31
2014-01-03,35.51,35.60,34.16,34.22,-1.45,-4.07,37735,13085,4.04,2.19
2014-01-06,34.15,34.15,30.89,31.63,-2.59,-7.57,56236,18055,9.53,3.27
2014-01-07,31.60,32.25,31.20,31.79,0.16,0.51,28523,9051,3.32,1.66
2014-01-08,31.88,32.12,31.19,31.27,-0.52,-1.64,24031,7593,2.93,1.40
2014-01-09,31.20,31.54,30.69,30.77,-0.50,-1.60,25566,7944,2.72,1.49
2014-01-10,30.50,30.58,29.39,29.54,-1.23,-4.00,26476,7921,3.87,1.54
2014-01-13,29.40,30.82,29.40,30.11,0.57,1.93,32398,9796,4.81,1.88
2014-01-14,30.00,30.93,29.86,30.88,0.77,2.56,17284,5282,3.55,1.00
2014-01-15,30.79,31.77,30.70,31.69,0.81,2.62,29886,9354,3.47,1.74
2014-01-16,31.72,31.97,31.46,31.56,-0.13,-0.41,15706,4971,1.61,0.91
2014-01-17,31.33,31.69,31.16,31.38,-0.18,-0.57,10169,3189,1.68,0.59
2014-01-20,31.80,32.23,30.90,31.07,-0.31,-0.99,20788,6561,4.24,1.21
2014-01-21,31.00,31.48,31.00,31.43,0.36,1.16,13426,4197,1.54,0.78
2014-01-22,33.00,34.48,32.60,33.87,2.44,7.76,53993,18093,5.98,3.14
2014-01-23,33.68,34.47,33.66,34.01,0.14,0.41,29160,9933,2.39,1.69
2014-01-24,33.81,34.98,33.81,34.29,0.28,0.82,28418,9789,3.44,1.65
2014-01-27,34.00,34.00,33.46,33.56,-0.73,-2.13,24804,8356,1.57,1.44
2014-01-28,33.50,33.98,33.46,33.79,0.23,0.69,12238,4133,1.55,0.71
2014-01-29,33.76,34.69,33.75,34.63,0.84,2.49,22762,7842,2.78,1.32
2014-01-30,34.70,35.30,34.57,34.62,-0.01,-0.03,20231,7070,2.11,1.18
2014-02-07,34.28,35.56,34.28,35.42,0.80,2.31,21766,7663,3.70,1.26
2014-02-10,35.46,36.17,35.46,35.86,0.44,1.24,26959,9658,2.00,1.57
2014-02-11,36.01,36.41,35.35,35.61,-0.25,-0.70,24333,8705,2.96,1.41
2014-02-12,35.78,36.73,35.05,36.49,0.88,2.47,45527,16229,4.72,2.64
2014-02-13,36.25,36.53,35.31,35.37,-1.12,-3.07,31460,11302,3.34,1.83
2014-02-14,35.37,35.87,35.07,35.65,0.28,0.79,16131,5722,2.26,0.94
2014-02-17,35.72,36.00,35.36,35.86,0.21,0.59,28255,10069,1.80,1.64
2014-02-18,35.96,36.52,35.80,36.00,0.14,0.39,44193,15966,2.01,2.57
2014-02-19,36.00,36.08,35.12,35.28,-0.72,-2.00,35953,12736,2.67,2.09
2014-02-20,35.20,35.45,33.86,33.90,-1.38,-3.91,38902,13405,4.51,2.26
2014-02-21,33.83,34.28,33.40,34.02,0.12,0.35,18568,6296,2.60,1.08
2014-02-24,34.19,34.25,33.48,33.78,-0.24,-0.71,19147,6461,2.26,1.11
2014-02-25,33.98,34.27,31.68,31.96,-1.82,-5.39,31918,10567,7.67,1.85
