日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,14.23,14.43,14.12,14.39,0.16,1.12,7930,1136,2.18,1.60
2014-01-03,14.33,14.40,14.08,14.12,-0.27,-1.88,7459,1058,2.22,1.50
2014-01-06,14.10,14.10,13.38,13.40,-0.72,-5.10,10670,1450,5.10,2.15
2014-01-07,13.42,13.48,13.18,13.28,-0.12,-0.90,11218,1491,2.24,2.26
2014-01-08,13.30,13.43,13.21,13.33,0.05,0.38,8046,1070,1.66,1.62
2014-01-09,13.30,13.40,13.02,13.09,-0.24,-1.80,8510,1130,2.85,1.71
2014-01-10,13.10,13.10,12.51,12.63,-0.46,-3.51,10140,1291,4.51,2.04
2014-01-13,12.74,12.89,12.64,12.75,0.12,0.95,5251,670,1.98,1.06
2014-01-14,12.70,13.39,12.70,13.32,0.57,4.47,10126,1338,5.41,2.04
2014-01-15,13.30,13.50,13.21,13.42,0.10,0.75,8420,1127,2.18,1.69
2014-01-16,13.35,13.57,13.33,13.36,-0.06,-0.45,5624,756,1.79,1.13
2014-03-03,14.70,14.70,13.71,14.15,0.79,5.91,62055,8854,7.41,12.48
2014-03-04,14.00,15.51,13.91,14.99,0.84,5.94,53512,7958,11.31,10.76
2014-03-05,14.76,16.34,14.70,15.78,0.79,5.27,64247,9985,10.94,12.92
2014-03-06,15.76,15.95,15.28,15.53,-0.25,-1.58,36141,5619,4.25,7.27
2014-03-07,15.58,15.68,15.00,15.16,-0.37,-2.38,26521,4053,4.38,5.33
2014-03-10,15.05,15.20,14.36,14.42,-0.74,-4.88,25655,3781,5.54,5.16
2014-03-11,14.32,14.55,14.12,14.22,-0.20,-1.39,21945,3140,2.98,4.41
2014-03-12,14.28,14.45,13.93,14.36,0.14,0.98,20532,2920,3.66,4.13
2014-03-13,14.36,14.48,14.18,14.31,-0.05,-0.35,16326,2340,2.09,3.28
2014-03-14,14.26,14.69,14.20,14.60,0.29,2.03,20711,3004,3.42,4.17
2014-03-17,14.53,14.85,14.53,14.84,0.24,1.64,15557,2294,2.19,3.13
2014-03-18,14.84,15.11,14.65,14.68,-0.16,-1.08,21454,3188,3.10,4.32
2014-03-19,14.64,15.17,14.64,15.14,0.46,3.13,26645,3996,3.61,5.36
2014-03-20,15.02,15.36,14.50,14.54,-0.60,-3.96,19418,2924,5.68,3.91
2014-03-21,14.52,15.00,14.32,14.89,0.35,2.41,16111,2363,4.68,3.24
2014-03-24,14.83,15.49,14.80,15.31,0.42,2.82,21334,3262,4.63,4.29
2014-03-25,15.25,15.46,15.05,15.36,0.05,0.33,18928,2886,2.68,3.81
2014-03-26,15.39,15.43,15.22,15.32,-0.04,-0.26,13409,2059,1.37,2.70
2014-03-27,15.37,16.15,15.32,15.42,0.10,0.65,36430,5756,5.42,7.33
2014-03-28,14.90,14.94,14.08,14.11,-1.31,-8.50,38348,5568,5.58,7.71
2014-03-31,14.12,14.20,13.73,13.83,-0.28,-1.98,21436,2995,3.33,4.31
2014-04-01,13.84,14.16,13.80,14.12,0.29,2.10,12590,1757,2.60,2.53
2014-04-02,14.06,14.19,13.99,14.07,-0.05,-0.35,13621,1915,1.42,2.74
2014-04-03,14.13,14.16,13.99,14.12,0.05,0.36,8096,1140,1.21,1.63
2014-04-04,14.08,14.35,13.97,14.31,0.19,1.35,9690,1376,2.69,1.95
2014-04-08,14.25,14.46,14.24,14.44,0.13,0.91,10982,1577,1.54,2.21
2014-04-09,14.50,14.94,14.36,14.75,0.31,2.15,14598,2135,4.02,2.94
2014-04-10,14.76,14.85,14.62,14.71,-0.04,-0.27,10087,1489,1.56,2.03
2014-04-11,14.65,15.18,14.55,14.94,0.23,1.56,20664,3063,4.28,4.16
