日期,开盘价,最高价,最低价,收盘价,涨跌额,涨跌幅,成交量,成交金额,振幅,换手率
2014-01-02,3.91,3.99,3.90,3.94,0.01,0.25,310260,12286,2.29,0.46
2014-01-03,3.94,3.95,3.89,3.93,-0.01,-0.25,191102,7477,1.52,0.28
2014-01-06,3.94,3.94,3.83,3.86,-0.07,-1.78,412396,15915,2.80,0.61
2014-01-07,3.85,3.91,3.73,3.88,0.02,0.52,455311,17418,4.66,0.67
2014-01-08,3.87,3.95,3.85,3.94,0.06,1.55,279582,10901,2.58,0.41
2014-01-09,3.93,3.99,3.88,3.89,-0.05,-1.27,264605,10460,2.79,0.39
2014-01-10,3.88,3.99,3.88,3.99,0.10,2.57,413749,16339,2.83,0.61
2014-01-13,4.01,4.08,3.97,4.08,0.09,2.26,402584,16194,2.76,0.59
2014-01-14,4.08,4.11,4.05,4.10,0.02,0.49,255289,10433,1.47,0.38
2014-01-15,4.09,4.10,4.01,4.06,-0.04,-0.98,184868,7488,2.20,0.27
2014-01-16,4.06,4.10,4.00,4.08,0.02,0.49,228083,9261,2.46,0.34
2014-01-17,4.06,4.12,4.06,4.07,-0.01,-0.25,251792,10294,1.47,0.37
2014-01-20,4.05,4.07,3.95,3.99,-0.08,-1.97,314559,12566,2.95,0.46
2014-01-21,4.00,4.02,3.97,3.99,0.00,0.00,279367,11156,1.25,0.41
2014-01-22,3.99,4.08,3.98,4.03,0.04,1.00,355170,14326,2.51,0.52
2014-01-23,4.08,4.19,4.06,4.14,0.11,2.73,623307,25807,3.23,0.92
2014-01-24,4.12,4.18,4.07,4.10,-0.04,-0.97,365821,15067,2.66,0.54
2014-01-27,4.08,4.08,3.99,4.02,-0.08,-1.95,315897,12700,2.20,0.47
2014-01-28,4.03,4.09,4.01,4.07,0.05,1.24,246722,9976,1.99,0.36
2014-01-29,4.09,4.26,4.09,4.24,0.17,4.18,652285,27373,4.18,0.96
2014-01-30,4.24,4.32,4.19,4.20,-0.04,-0.94,253322,10766,3.07,0.37
2014-02-07,4.18,4.21,4.09,4.20,0.00,0.00,242400,10041,2.86,0.36
2014-02-10,4.20,4.24,4.16,4.22,0.02,0.48,407613,17116,1.90,0.60
2014-02-11,4.22,4.23,4.17,4.19,-0.03,-0.71,381046,15963,1.42,0.56
2014-02-12,4.18,4.20,4.14,4.17,-0.02,-0.48,315857,13149,1.43,0.47
2014-02-13,4.17,4.17,4.10,4.12,-0.05,-1.20,324880,13400,1.68,0.48
